"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12"
"18173" NA NA 0 0 NA NA NA NA NA NA NA NA
"18174" NA NA NA NA NA NA 0 NA NA NA NA NA
"18175" NA NA NA NA NA NA 0 NA NA NA NA NA
"18176" NA NA NA NA NA NA 0 NA NA NA NA NA
"18182" NA NA NA NA NA NA 0 NA NA NA NA NA
"18183" NA NA NA NA NA NA 0 NA NA NA NA NA
"18184" NA NA NA NA NA NA 0 NA NA NA NA NA
"18185" NA NA NA NA NA NA 0 NA NA NA NA NA
"18186" NA NA NA NA NA NA 0 NA NA NA NA NA
"18190" NA NA NA NA NA NA NA 0 NA NA NA NA
"18191" NA NA NA NA NA NA 0 0 NA NA NA NA
"18192" NA NA NA NA NA NA 0 0 NA NA NA NA
"18193" NA NA NA NA NA NA 0 0 NA NA NA NA
"18194" NA NA NA NA NA NA NA 0 NA NA NA NA
"18195" NA NA NA NA NA NA NA 0 NA NA NA NA
"18196" NA NA NA NA NA NA NA 0 NA NA NA NA
"18197" NA NA NA NA NA NA NA 0 NA NA NA NA
"18198" NA NA NA NA NA NA NA 0 NA NA NA NA
"18199" NA NA NA NA NA NA NA 0 NA NA NA NA
"18201" NA NA NA NA NA NA NA 0 NA NA NA NA
"18202" NA NA NA NA NA NA NA 0 NA NA NA NA
"18203" NA NA NA NA NA NA 0 0 NA NA NA NA
"18204" NA NA NA NA NA NA NA 0 NA NA NA NA
"18205" NA NA NA NA NA NA NA 0 NA NA NA NA
"18206" NA NA NA NA NA NA NA 0 NA NA NA NA
"18207" NA NA NA NA NA NA NA 0 NA NA NA NA
"18223" NA NA NA NA NA NA NA NA NA NA 0 NA
"18224" NA NA NA NA NA NA NA NA NA NA 0 NA
"18225" NA NA 0 NA NA NA NA NA NA NA NA NA
"18226" NA NA 1 NA NA NA 1 NA NA NA NA NA
"18227" NA NA 1 NA NA NA 1 0 NA NA NA NA
"18228" NA NA 1 NA NA NA 1 1 NA NA NA NA
"18229" NA NA NA NA NA NA 1 NA NA NA NA NA
"18230" NA NA 1 NA NA NA 1 1 NA NA NA NA
"18231" NA NA NA NA NA NA 1 NA NA NA NA NA
"18232" NA NA 0 NA NA NA 1 0 NA NA NA NA
"18233" NA NA NA NA NA 0 0 0 NA NA NA NA
"18234" NA NA 0 NA NA NA 1 1 NA NA NA NA
"18235" NA NA NA NA NA NA 0 0 NA NA NA NA
"18236" NA NA NA NA NA NA 0 NA NA NA NA NA
"18238" NA NA 0 NA NA NA NA NA NA NA NA NA
"18239" NA NA NA NA NA NA 0 NA NA NA NA NA
"18244" NA NA NA NA NA NA 0 NA NA NA NA NA
"18246" NA NA NA NA NA 0 0 0 NA NA NA NA
"18247" NA NA NA NA NA NA 0 0 NA NA NA NA
"18248" NA NA NA NA NA NA 0 NA NA NA NA NA
"18251" NA NA NA NA NA NA NA 0 NA NA NA NA
"18252" NA NA NA NA NA NA 0 0 NA NA NA NA
"18253" NA NA NA NA NA NA NA 0 NA NA NA NA
"18254" NA NA NA NA NA NA 0 0 NA NA NA NA
"18255" NA NA NA NA NA NA NA 0 0 NA NA NA
"18257" NA NA NA NA NA NA NA 1 NA NA NA NA
"18258" NA NA NA NA NA NA NA 0 NA NA NA NA
"18259" NA NA NA NA NA NA NA 0 NA NA NA NA
"18260" NA NA NA NA NA NA NA 0 NA NA NA NA
"18262" NA NA NA NA NA NA NA 0 NA NA NA NA
"18263" NA NA NA NA NA NA NA 0 NA NA NA NA
"18264" NA NA NA NA NA NA NA 0 NA NA NA NA
"18265" NA NA NA NA NA NA NA 0 NA NA NA NA
"18266" NA NA NA NA NA NA NA 0 NA NA NA NA
"18267" NA NA NA NA NA NA NA 0 NA NA NA NA
"18268" NA NA NA NA NA NA NA 0 NA NA NA NA
"18269" NA NA NA NA NA NA NA 0 NA NA NA NA
"18270" NA NA NA NA NA NA NA 0 NA NA NA NA
"18285" NA NA NA NA NA NA NA NA NA NA 0 NA
"18288" NA NA NA NA NA NA NA NA NA NA 0 0
"18290" NA NA NA NA NA NA 1 NA NA NA NA NA
"18291" NA NA NA NA NA NA 1 NA NA NA NA NA
"18292" NA NA 0 NA NA NA NA 1 NA NA NA NA
"18293" NA NA 1 NA NA NA 1 NA NA NA NA NA
"18294" NA NA NA NA NA NA 1 NA NA NA NA NA
"18295" NA NA NA NA NA NA 1 NA NA NA NA NA
"18296" NA NA 0 NA NA NA 1 NA NA NA NA NA
"18297" NA NA NA NA NA NA 0 NA NA NA NA NA
"18298" NA NA NA NA NA NA 0 NA NA NA NA NA
"18299" NA NA NA NA NA NA 0 0 NA NA NA NA
"18300" NA NA NA NA NA NA 1 NA NA NA NA NA
"18301" NA NA 0 NA NA NA NA NA NA NA NA NA
"18302" NA NA 0 NA 0 NA NA NA NA NA NA NA
"18303" NA NA 0 NA 0 NA 0 NA NA NA NA NA
"18309" NA NA NA NA NA NA 0 NA NA NA NA NA
"18310" NA NA NA NA NA NA 0 NA NA NA NA NA
"18311" NA NA NA NA NA NA 0 0 NA NA NA NA
"18312" NA NA NA NA NA NA 0 0 NA NA NA NA
"18314" NA NA NA NA NA NA NA 0 NA NA NA NA
"18315" NA NA NA NA NA NA NA 0 NA NA NA NA
"18316" NA NA NA NA NA NA 0 0 0 NA NA NA
"18317" NA NA NA NA NA NA 0 0 NA NA NA NA
"18318" NA NA NA NA NA NA NA 0 NA NA NA NA
"18319" NA NA NA NA NA NA NA 0 NA NA NA NA
"18321" NA NA NA NA NA NA NA 0 NA NA NA NA
"18322" NA NA NA NA NA NA NA 0 NA NA NA NA
"18323" NA NA NA NA NA NA NA 0 NA NA NA NA
"18324" NA NA NA NA NA NA NA 0 NA NA NA NA
"18328" NA NA NA NA NA NA 0 0 NA NA NA NA
"18329" NA NA NA NA NA NA NA 0 NA NA NA NA
"18330" NA NA NA NA NA NA NA 0 NA NA NA NA
"18331" NA NA NA NA NA NA NA 0 NA NA NA NA
"18333" NA NA NA NA NA NA NA 0 NA NA NA NA
"18348" NA NA NA NA NA NA NA NA NA 0 NA NA
"18349" NA NA NA NA NA NA NA NA NA NA 0 NA
"18350" NA NA NA NA NA NA NA NA NA NA 0 NA
"18352" NA NA NA NA NA NA NA NA NA 0 NA 0
"18353" NA NA 0 NA NA NA 0 0 NA NA NA NA
"18354" NA NA 1 NA NA NA 1 1 NA NA NA NA
"18355" NA NA NA NA NA NA 1 1 NA NA NA NA
"18356" NA NA NA NA NA NA 1 NA NA NA NA NA
"18357" NA NA 1 NA NA NA 1 NA NA NA NA NA
"18358" NA NA NA NA NA NA 1 NA NA NA NA NA
"18359" NA NA NA NA NA NA 1 1 NA NA NA NA
"18360" NA NA 0 NA NA NA 0 1 NA NA NA NA
"18361" NA NA NA NA NA NA 0 0 NA NA NA NA
"18362" NA NA NA NA NA NA 0 NA NA NA NA NA
"18363" NA NA NA NA NA NA 0 NA NA NA NA NA
"18364" NA NA 0 NA NA NA NA NA NA NA NA NA
"18365" NA NA 0 NA NA NA 0 NA NA NA NA NA
"18366" NA NA NA NA 0 NA NA NA NA NA 0 NA
"18368" NA NA NA NA NA NA 0 NA NA NA NA NA
"18372" NA NA NA NA NA NA 1 NA NA NA NA NA
"18374" NA NA NA NA NA NA 0 NA NA NA NA NA
"18375" NA NA NA NA NA NA 0 0 NA NA NA NA
"18376" NA NA NA NA NA NA 0 NA NA NA NA NA
"18378" NA NA NA NA NA NA NA 0 NA NA NA NA
"18379" NA NA NA NA NA NA NA 0 NA NA NA NA
"18381" NA NA NA NA NA NA NA 0 NA NA NA NA
"18382" NA NA NA NA NA NA NA 0 NA NA NA NA
"18383" NA NA NA NA NA NA NA 0 NA NA NA NA
"18386" NA NA NA NA NA NA NA 0 NA NA NA NA
"18387" NA NA NA NA NA NA NA 0 NA NA NA NA
"18388" NA NA NA NA NA NA NA 0 NA NA NA NA
"18390" NA NA NA NA NA NA NA 0 NA NA NA NA
"18391" NA NA NA NA NA NA NA 0 0 NA NA NA
"18392" NA NA NA NA NA NA NA 0 NA NA NA NA
"18393" NA NA NA NA NA NA NA 0 NA NA NA NA
"18394" NA NA NA NA NA NA NA 0 NA NA NA NA
"18395" NA NA NA NA NA NA NA 0 NA NA NA NA
"18396" NA NA NA NA NA NA NA 0 NA NA NA NA
"18398" NA NA NA NA NA NA NA 0 NA NA NA NA
"18399" NA NA NA NA NA NA NA 0 NA NA NA NA
"18409" NA NA NA NA NA NA NA NA NA 0 NA NA
"18410" NA NA NA NA NA NA NA NA NA 0 NA NA
"18412" 0 NA NA NA NA NA NA NA NA NA NA NA
"18415" NA NA NA NA NA NA NA NA NA NA NA 0
"18417" NA NA NA NA NA NA NA NA NA NA 0 NA
"18418" NA NA 0 NA NA NA 1 NA NA NA NA NA
"18419" NA NA 1 NA NA NA NA NA NA NA NA NA
"18420" NA NA 1 NA NA 1 NA NA NA NA NA NA
"18421" NA NA 0 NA NA NA 1 1 NA NA NA NA
"18422" NA NA NA NA NA NA 1 NA NA NA NA NA
"18423" NA NA NA NA NA NA 1 NA NA 1 NA NA
"18424" NA NA 0 NA NA NA 1 NA NA NA NA NA
"18425" NA NA 0 NA NA NA 0 0 NA NA NA NA
"18426" NA NA NA NA NA NA 0 NA NA NA NA NA
"18427" NA NA NA NA NA NA 1 0 NA NA NA NA
"18428" NA NA 0 NA NA NA NA NA NA NA NA NA
"18429" NA 0 NA NA NA NA 0 NA NA NA NA NA
"18431" NA NA NA NA NA NA 0 NA NA NA NA NA
"18433" NA NA NA NA NA NA 0 NA NA NA NA NA
"18437" NA NA NA NA NA NA 1 0 NA NA NA NA
"18438" NA NA NA NA NA NA 0 0 NA NA NA NA
"18439" NA NA NA NA NA NA 0 0 NA NA NA NA
"18440" NA NA NA NA NA NA 0 NA NA NA NA NA
"18443" NA NA NA NA NA NA NA 0 NA NA NA NA
"18446" NA NA NA NA NA NA NA 0 NA NA NA NA
"18447" NA NA NA NA NA NA NA 0 NA NA NA NA
"18448" NA NA NA NA NA NA NA 0 0 NA NA NA
"18451" NA NA NA NA NA NA 0 0 NA NA NA NA
"18452" NA NA NA NA NA NA NA 0 NA NA NA NA
"18453" NA NA NA NA NA NA 0 0 NA NA NA NA
"18454" NA NA NA NA NA NA NA 0 NA NA NA NA
"18455" NA NA NA NA NA NA NA 0 NA NA NA NA
"18456" NA NA NA NA NA NA NA 0 NA NA NA NA
"18457" NA NA NA NA NA NA 0 0 NA NA NA NA
"18458" NA NA NA NA NA NA 0 0 NA NA NA NA
"18459" NA NA NA NA NA NA NA 0 NA NA NA NA
"18460" NA NA NA NA NA NA NA 0 NA NA NA NA
"18462" NA NA NA NA NA NA NA 0 NA NA NA NA
"18463" NA NA NA NA NA NA NA 0 NA NA NA NA
"18464" NA NA NA NA NA NA NA 0 NA NA NA NA
"18465" NA NA NA NA NA NA NA 0 NA NA NA NA
"18477" NA NA NA NA NA NA NA NA NA NA 0 NA
"18479" NA NA NA NA NA NA NA NA NA NA 0 NA
"18480" NA NA NA NA NA NA NA NA NA NA 0 NA
"18481" NA NA NA NA NA NA NA NA NA NA 0 NA
"18482" NA NA 1 NA NA NA 0 NA NA NA NA NA
"18483" NA NA 1 NA NA NA NA 0 NA NA NA NA
"18484" NA NA 1 NA NA NA 0 1 NA NA NA NA
"18485" NA NA NA NA NA NA 1 NA NA NA NA NA
"18486" NA NA NA NA NA NA 1 NA NA NA NA NA
"18487" NA NA NA NA NA NA 1 0 NA NA NA NA
"18488" NA NA 1 NA NA 0 1 NA NA NA NA NA
"18490" NA NA NA NA NA NA 0 NA NA NA NA NA
"18491" NA NA NA NA NA 1 1 1 NA NA NA NA
"18492" NA NA NA NA NA NA 0 NA NA NA NA NA
"18493" NA NA 0 NA NA NA NA NA NA NA NA NA
"18494" NA NA NA NA NA NA 0 NA NA NA NA NA
"18496" NA NA NA NA NA NA 0 NA NA NA NA NA
"18497" NA NA NA NA NA NA 0 NA NA NA NA NA
"18501" NA NA NA NA NA NA 1 0 NA NA NA NA
"18502" NA NA NA NA NA NA 0 0 NA NA NA NA
"18503" NA NA NA NA NA NA 0 NA NA NA NA NA
"18504" NA NA NA NA NA NA NA 0 NA NA NA NA
"18506" NA NA NA NA NA NA 0 0 NA NA NA NA
"18507" NA NA NA NA NA NA NA 0 NA NA NA NA
"18509" NA NA NA NA NA NA NA 0 NA NA NA NA
"18510" NA NA NA NA NA NA 0 1 NA NA NA NA
"18511" NA NA NA NA NA NA NA 0 NA NA NA NA
"18513" NA NA NA NA NA NA NA 1 NA NA NA NA
"18515" NA NA NA NA NA NA NA 0 NA NA NA NA
"18516" NA NA NA NA NA NA NA 0 NA NA NA NA
"18517" NA NA NA NA NA NA NA 0 NA NA NA NA
"18519" NA NA NA NA NA NA NA 0 NA NA NA NA
"18520" NA NA NA NA NA NA NA 0 NA NA NA NA
"18521" NA NA NA NA NA NA NA 0 NA NA NA NA
"18522" NA NA NA NA NA NA NA 0 NA NA NA NA
"18523" NA NA NA NA NA NA NA 0 NA NA NA NA
"18524" NA NA NA NA NA NA NA 0 NA NA NA NA
"18525" NA NA NA NA NA NA NA 0 NA NA NA NA
"18526" NA NA NA NA NA NA NA 0 NA NA NA NA
"18527" NA NA NA NA NA NA NA 0 NA NA NA NA
"18537" NA NA NA NA NA NA NA NA NA 0 0 NA
"18538" NA NA NA NA NA NA NA NA NA 0 NA NA
"18539" NA NA NA NA NA NA NA NA NA NA 0 NA
"18541" NA NA NA NA NA NA NA NA NA 0 0 0
"18543" NA NA NA NA NA NA NA NA NA NA 0 NA
"18545" NA NA 0 NA NA NA 0 0 NA NA NA NA
"18546" NA NA 0 NA NA NA 1 0 NA NA NA NA
"18547" NA NA NA NA NA NA 1 1 NA NA NA NA
"18548" NA NA 0 NA NA NA 1 1 NA NA NA NA
"18549" NA NA NA NA NA 1 NA NA NA NA NA NA
"18551" NA NA NA NA NA NA 0 0 NA NA NA NA
"18552" NA NA 0 0 NA NA 0 0 NA NA NA NA
"18553" NA NA NA NA NA NA 0 0 NA NA NA NA
"18554" NA NA NA NA NA NA 1 0 NA NA NA NA
"18556" NA 0 0 NA NA NA 0 NA NA NA NA NA
"18557" NA NA NA NA NA NA 0 NA NA NA NA NA
"18560" NA NA 0 NA NA NA 0 NA NA NA NA NA
"18566" NA NA NA NA NA NA 0 NA NA NA NA NA
"18567" NA NA NA NA NA NA 0 0 NA NA NA NA
"18568" NA NA NA NA NA NA NA 0 NA NA NA NA
"18574" NA NA NA NA NA NA NA 0 NA NA NA NA
"18575" NA NA NA NA NA NA NA 0 0 NA NA NA
"18576" NA NA NA NA NA NA 0 0 NA NA NA NA
"18579" NA NA NA NA NA NA NA 1 NA NA NA NA
"18580" NA NA NA NA NA NA 0 0 NA NA NA NA
"18581" NA NA NA NA NA NA NA 0 NA NA NA NA
"18582" NA NA NA NA NA NA 0 0 0 NA NA NA
"18583" NA NA NA NA NA NA NA 0 NA NA NA NA
"18584" NA NA NA NA NA NA NA 0 NA NA NA NA
"18585" NA NA NA NA NA NA NA 0 NA NA NA NA
"18586" NA NA NA NA NA NA NA 0 NA NA NA NA
"18587" NA NA NA NA NA NA NA 0 NA NA NA NA
"18588" NA NA NA NA NA NA NA 0 NA NA NA NA
"18589" NA NA NA NA NA NA NA 0 NA NA NA NA
"18590" NA NA NA NA NA NA NA 0 NA NA NA NA
"18591" NA NA NA NA NA NA NA 0 NA NA NA NA
"18592" NA NA NA NA NA NA NA 0 NA NA NA NA
"18594" NA NA NA NA NA NA NA 0 NA NA NA NA
"18596" NA NA NA NA NA NA 0 NA NA NA NA NA
"18603" NA NA NA NA NA NA NA NA NA NA 0 0
"18604" NA NA NA NA NA NA NA NA NA NA NA 0
"18606" NA NA NA NA NA NA NA NA NA 0 NA NA
"18610" NA NA 0 NA NA NA NA 0 NA NA NA NA
"18611" NA NA 0 NA NA NA 0 NA NA NA NA NA
"18612" NA NA 1 NA NA NA 1 0 NA NA NA NA
"18613" NA NA 1 NA NA NA 1 1 NA NA NA NA
"18614" NA NA NA NA NA NA 1 NA NA NA NA NA
"18616" NA NA NA NA NA NA 1 NA NA NA NA NA
"18617" NA NA 0 NA NA NA 1 NA NA NA NA NA
"18618" NA NA NA NA NA NA 0 NA NA NA NA NA
"18619" NA NA NA NA NA NA 0 0 NA NA NA NA
"18620" NA NA NA NA NA NA 1 NA NA NA NA NA
"18622" NA NA 0 NA NA NA NA NA NA NA NA NA
"18623" NA NA NA NA NA NA 0 NA NA NA NA NA
"18625" NA NA 0 NA NA NA NA NA NA NA NA NA
"18626" NA NA NA NA NA NA 0 NA NA NA NA NA
"18631" NA NA NA NA NA NA 0 NA NA NA NA NA
"18632" NA NA NA NA NA NA 0 NA NA NA NA NA
"18633" NA NA NA NA NA NA 0 NA NA NA NA NA
"18634" NA NA NA NA NA NA 0 NA NA NA NA NA
"18638" NA NA NA NA NA NA NA 0 NA NA NA NA
"18639" NA NA NA NA NA NA NA 0 NA NA NA NA
"18644" NA NA NA NA NA NA NA 0 NA NA NA NA
"18645" NA NA NA NA NA NA NA 0 NA NA NA NA
"18646" NA NA NA NA NA NA NA 0 NA NA NA NA
"18647" NA NA NA NA NA NA NA 0 NA NA NA NA
"18648" NA NA NA NA NA NA NA 0 NA NA NA NA
"18650" NA NA NA NA NA NA NA 0 NA NA NA NA
"18651" NA NA NA NA NA NA NA 0 NA NA NA NA
"18652" NA NA NA NA NA NA NA 0 NA NA NA NA
"18653" NA NA NA NA NA NA NA 0 NA NA NA NA
"18654" NA NA NA NA NA NA NA 0 NA NA NA NA
"18655" NA NA NA NA NA NA NA 0 NA NA NA NA
"18657" NA NA NA NA NA NA NA 0 NA NA NA NA
"18664" NA NA NA NA NA NA NA NA NA NA 0 0
"18666" NA NA NA NA NA NA NA NA NA NA 0 NA
"18668" NA NA NA NA NA NA NA NA NA NA 0 NA
"18670" NA NA NA NA NA NA NA NA NA 0 NA NA
"18671" NA NA NA NA NA NA NA NA NA 0 NA NA
"18672" NA NA NA NA NA NA NA NA NA NA 0 NA
"18674" NA NA 0 NA NA NA 0 0 NA NA NA NA
"18675" NA NA 0 NA NA NA 0 NA NA NA NA NA
"18676" NA NA 0 NA NA NA NA NA NA NA NA NA
"18677" NA NA 1 NA NA NA 1 NA NA NA NA NA
"18678" NA NA NA 1 NA NA NA NA NA NA NA NA
"18680" NA NA NA NA NA NA 0 0 NA NA NA NA
"18681" NA NA NA NA NA NA 0 NA NA NA NA NA
"18682" NA NA NA NA NA NA 0 NA NA NA NA NA
"18683" NA NA NA NA NA NA 0 NA NA NA NA NA
"18684" NA NA 0 NA NA NA NA NA NA NA NA NA
"18685" NA NA 0 NA NA NA NA NA NA NA NA NA
"18686" NA NA 0 NA NA NA NA NA NA NA NA NA
"18688" NA NA NA NA NA NA NA 0 NA NA NA NA
"18689" NA NA NA NA NA NA 0 NA NA NA NA NA
"18690" NA NA NA NA NA NA 0 NA NA NA NA NA
"18695" NA NA NA NA NA NA 0 0 NA NA NA NA
"18696" NA NA NA NA NA NA 0 0 NA NA NA NA
"18697" NA NA NA NA NA NA 0 0 NA NA NA NA
"18699" NA NA NA 0 0 NA NA 0 NA NA NA NA
"18701" NA NA NA NA NA NA NA 0 NA NA NA NA
"18706" NA NA NA NA NA NA NA 0 NA NA NA NA
"18707" NA NA NA NA NA NA NA 0 NA NA NA NA
"18708" NA NA NA NA NA NA NA 0 NA NA NA NA
"18710" NA NA NA NA NA NA NA 0 NA NA NA NA
"18711" NA NA NA NA NA NA NA 0 NA NA NA NA
"18712" NA NA NA NA NA NA NA 0 NA NA NA NA
"18713" NA NA NA NA NA NA NA 0 NA NA NA NA
"18714" NA NA NA NA NA NA NA 0 NA NA NA NA
"18715" NA NA NA NA NA NA NA 0 NA NA NA NA
"18716" NA NA NA NA NA NA NA 0 NA NA NA NA
"18717" NA NA NA NA NA NA NA 0 NA NA NA NA
"18718" NA NA NA NA NA NA NA 0 NA NA NA NA
"18719" NA NA NA NA NA NA NA 0 NA NA NA NA
"18720" NA NA NA NA NA NA NA 0 NA NA NA NA
"18727" NA NA NA NA NA NA NA NA NA 0 0 NA
"18729" NA NA NA NA NA NA NA NA NA NA 0 NA
"18730" NA NA NA NA NA NA NA NA NA NA 0 NA
"18734" NA NA NA NA NA NA NA NA NA NA 0 0
"18736" NA NA 0 NA NA NA 0 0 NA NA NA NA
"18737" NA NA 0 NA NA NA 0 0 NA NA NA NA
"18739" NA NA 1 NA NA NA 1 1 NA NA NA NA
"18741" NA NA NA NA NA NA 1 NA NA NA NA NA
"18742" NA NA 0 NA NA NA NA NA NA NA NA NA
"18743" NA NA NA NA NA NA 0 NA NA NA NA NA
"18744" NA NA NA NA NA NA 0 NA NA NA NA NA
"18746" NA NA 0 NA NA NA NA 0 NA NA NA NA
"18747" NA NA NA NA NA NA 0 NA NA NA NA NA
"18751" NA NA 0 NA NA NA NA NA NA NA NA NA
"18753" NA NA NA NA NA NA 0 NA NA NA NA NA
"18756" NA NA NA NA NA NA 0 NA NA NA NA NA
"18757" NA NA NA NA NA NA 0 NA NA NA NA NA
"18758" NA NA NA NA NA NA 0 NA NA NA NA NA
"18759" NA NA NA NA NA NA 0 NA NA NA NA NA
"18761" NA NA NA 0 NA NA NA NA NA NA NA NA
"18773" NA NA NA NA NA NA NA 0 NA NA NA NA
"18774" NA NA NA NA NA NA NA 0 NA NA NA NA
"18775" NA NA NA NA NA NA NA 0 NA NA NA NA
"18777" NA NA NA NA NA NA NA 0 NA NA NA NA
"18778" NA NA NA NA NA NA NA 0 NA NA NA NA
"18779" NA NA NA NA NA NA NA 0 NA NA NA NA
"18780" NA NA NA NA NA NA NA 0 NA NA NA NA
"18781" NA NA NA NA NA NA NA 0 NA NA NA NA
"18782" NA NA NA NA NA NA NA 0 NA NA NA NA
"18783" NA NA NA NA NA NA NA 0 NA NA NA NA
"18784" NA NA NA NA NA NA NA 0 NA NA NA NA
"18785" NA NA NA NA NA NA NA 0 NA NA NA NA
"18799" NA NA NA NA NA NA NA NA NA NA 0 0
"18800" NA NA NA NA NA NA NA NA NA 0 NA NA
"18802" NA NA NA NA NA NA 0 1 NA NA NA NA
"18803" NA NA 0 NA NA 0 NA 1 NA NA NA NA
"18804" NA NA 1 NA NA NA 1 NA NA NA NA NA
"18805" NA NA 1 NA NA NA 1 1 NA NA NA NA
"18807" NA NA 0 NA NA NA 0 NA NA NA NA NA
"18808" NA NA 0 NA NA NA 0 NA NA NA NA NA
"18809" NA NA NA NA NA NA 0 0 NA NA NA NA
"18810" NA NA NA NA NA NA 0 0 NA NA NA NA
"18811" NA NA NA NA NA NA 0 NA NA NA NA NA
"18812" NA NA 0 NA NA NA 0 NA NA NA NA NA
"18813" NA NA 0 NA NA NA 0 NA NA NA NA NA
"18814" NA NA NA NA NA NA 0 NA NA NA NA NA
"18816" NA NA 0 NA NA NA NA NA NA NA NA NA
"18817" NA NA NA NA NA NA 0 NA NA NA NA NA
"18818" NA NA NA NA NA NA 0 NA NA NA NA NA
"18821" NA NA NA NA NA NA NA 0 NA NA NA NA
"18822" NA NA NA NA NA NA 0 NA NA NA NA NA
"18823" NA NA NA NA NA NA 0 NA NA NA NA NA
"18824" NA NA NA NA NA NA 0 NA NA NA NA NA
"18826" NA NA NA 0 NA NA NA NA NA NA NA NA
"18837" NA NA NA NA NA NA NA 0 NA NA NA NA
"18838" NA NA NA NA NA NA NA 0 NA NA NA NA
"18839" NA NA NA NA NA NA NA 0 NA NA NA NA
"18840" NA NA NA NA NA NA NA 0 NA NA NA NA
"18841" NA NA NA NA NA NA NA 0 NA NA NA NA
"18842" NA NA NA NA NA NA NA 0 NA NA NA NA
"18843" NA NA NA NA NA NA NA 0 NA NA NA NA
"18845" NA NA NA NA NA NA NA 0 NA NA NA NA
"18847" NA NA NA NA NA NA NA 0 NA NA NA NA
"18848" NA NA NA NA NA NA NA 0 NA NA NA NA
"18849" NA NA NA NA NA NA NA 0 NA NA NA NA
"18854" NA NA NA NA NA NA NA NA NA NA 0 0
"18856" NA NA NA NA NA NA NA NA NA NA 0 NA
"18858" NA NA NA NA NA NA NA NA NA NA 0 NA
"18862" NA NA NA NA NA NA NA NA NA NA 0 NA
"18863" NA NA NA NA NA NA NA NA NA NA 0 NA
"18864" NA NA NA NA NA NA 0 0 NA NA NA NA
"18865" NA NA 0 NA NA NA NA 0 NA NA NA NA
"18866" NA NA 0 NA NA 1 0 0 NA NA NA NA
"18867" NA NA 0 NA NA NA NA 1 NA NA NA NA
"18869" NA NA NA NA NA NA 0 NA NA NA NA NA
"18870" NA NA NA NA NA NA 0 NA NA NA NA NA
"18871" NA NA 0 NA NA NA 0 NA NA NA NA NA
"18872" NA NA NA NA NA NA 0 NA NA NA NA NA
"18873" NA NA NA NA NA NA 0 NA NA NA NA NA
"18874" NA NA NA NA NA NA 0 0 NA NA NA NA
"18876" NA NA NA NA NA NA 0 NA NA NA NA NA
"18878" NA NA 0 NA NA NA NA NA NA NA NA NA
"18879" NA NA 0 NA NA NA 0 NA NA NA NA NA
"18880" NA NA NA NA NA NA 0 NA NA NA NA NA
"18881" NA NA NA NA NA NA 0 0 NA NA NA NA
"18884" NA NA NA NA NA NA 0 0 NA NA NA NA
"18885" NA NA NA NA NA NA 0 NA NA NA NA NA
"18886" NA NA NA NA NA NA 0 0 NA NA NA NA
"18889" NA NA NA 0 NA NA NA 0 NA NA NA NA
"18899" NA NA NA NA NA NA NA 1 NA NA NA NA
"18900" NA NA NA NA NA NA NA 0 NA NA NA NA
"18901" NA NA NA NA NA NA NA 0 NA NA NA NA
"18902" NA NA NA NA NA NA NA 0 NA NA NA NA
"18903" NA NA NA NA NA NA NA 0 NA NA NA NA
"18904" NA NA NA NA NA NA NA 0 NA NA NA NA
"18905" NA NA NA NA NA NA NA 0 NA NA NA NA
"18906" NA NA NA NA NA NA NA 0 NA NA NA NA
"18907" NA NA NA NA NA NA NA 0 NA NA NA NA
"18908" NA NA NA NA NA NA NA 0 NA NA NA NA
"18914" NA NA NA NA NA NA NA NA NA NA 0 NA
"18915" NA NA NA NA NA NA NA NA NA NA 0 0
"18923" NA NA NA NA NA NA NA NA NA 0 0 NA
"18925" NA NA 0 NA NA NA 0 0 NA NA NA NA
"18926" NA NA 0 NA NA NA NA NA NA NA NA NA
"18927" NA NA 1 NA NA NA 0 NA NA NA NA NA
"18928" NA NA NA NA NA NA 1 1 NA NA NA NA
"18930" NA NA NA NA NA NA 0 0 NA NA NA NA
"18931" NA NA 0 NA NA NA 0 NA NA NA NA NA
"18932" NA NA NA NA NA NA 0 NA NA NA NA NA
"18934" NA NA 0 NA NA NA NA 0 NA NA NA NA
"18936" NA NA 0 NA NA NA 0 NA NA NA NA NA
"18937" NA NA 0 NA NA NA 0 NA NA NA NA NA
"18938" NA NA NA NA NA NA 0 NA NA NA NA NA
"18940" NA NA NA NA NA NA NA 0 NA NA NA NA
"18941" NA NA NA NA NA NA 0 0 NA NA NA NA
"18942" NA NA NA NA NA NA 0 NA NA NA NA NA
"18944" NA NA NA NA NA NA 0 NA NA NA NA NA
"18945" NA NA NA NA NA NA 0 NA NA NA NA NA
"18946" NA NA NA NA NA NA 0 NA NA NA NA NA
"18947" NA NA NA NA NA NA 0 NA NA NA NA NA
"18950" NA NA NA 0 0 NA NA NA NA NA NA NA
"18959" NA NA NA NA NA NA NA 0 NA NA NA NA
"18960" NA NA NA NA NA NA NA 0 NA NA NA NA
"18961" NA NA NA NA NA NA NA 0 NA NA NA NA
"18962" NA NA NA NA NA NA NA 0 NA NA NA NA
"18963" NA NA NA NA NA NA NA 0 NA NA NA NA
"18965" NA NA NA NA NA NA NA 0 NA NA NA NA
"18966" NA NA NA NA NA NA NA 0 NA NA NA NA
"18967" NA NA NA NA NA NA NA 0 NA NA NA NA
